"row.ID","row.m.z","row.retention.time","All.identity.elements","posIEB_DD_2.mzXML.Peak.height","posIEB_DD_3.mzXML.Peak.height","posIEB_DD_4.mzXML.Peak.height","posIEB_DD_6.mzXML.Peak.height","pos_DD_1.mzXML.Peak.height","pos_DD_3.mzXML.Peak.height","posIEB_DD_1.mzXML.Peak.height","posIEB_DD_5.mzXML.Peak.height","pos_DD_4.mzXML.Peak.height","pos_DD_5.mzXML.Peak.height","pos_DD_2.mzXML.Peak.height","pos_DD_6.mzXML.Peak.height","NA.","ID_Ranked","Intensity_Ranked","Class_At_Max_Intensity","Adduct_At_Max_Intensity","Only_One_Class","Molecular","Adducts Confirmed by MS/MS"
303,884.769788106283,13.2897861111111,NA,13139246.5595238,13093781.7380952,13096289.547619,13461109.672619,12866054.6666667,13496559.6428571,13415352.8928571,13475510.0714286,13646463.4047619,13202061.2380952,13040729.25,13005864.922619,NA,"1_TG(17:1_18:2_18:2)+NH4 | 1_TG(17:2_18:1_18:2)+NH4 | 1_TG(17:0_18:2_18:3)+NH4 | 1_TG(15:0_18:2_20:3)+NH4 | 1_TG(15:1_18:2_20:2)+NH4 | 1_TG(17:1_18:1_18:3)+NH4 | 1_TG(16:1_17:1_20:3)+NH4 | 1_TG(15:1_18:1_20:3)+NH4 | 1_TG(15:0_18:3_20:2)+NH4 | 1_TG(16:1_17:2_20:2)+NH4","2914283.11 | 2163588.81 | 2109109.44 | 1941556.929 | 1927641.031 | 1279434.71 | 1051918.36 | 183687.372 | 162065.188 | 156580.719","TG","[M+NH4]+","Yes","TG(17:1_18:2_18:2)","[M+NH4]+"
25,902.816230773926,14.6194125,NA,402837775.238095,385395963.428571,390889872,375576475.428571,384936554.666667,385018945.52381,410302741.333333,382267965.714286,397957923.047619,393503757.714286,387071802.666667,390474585.904762,NA,"1_TG(18:0_18:1_18:2)+NH4 | 1_TG(16:0_18:1_20:2)+NH4 | 1_TG(16:1_18:1_20:1)+NH4 | 1_TG(18:1_18:1_18:1)+NH4 | 1_TG(16:0_18:0_20:3)+NH4 | 1_TG(16:1_18:0_20:2)+NH4 | 1_TG(16:0_18:2_20:1)+NH4 | 1_TG(16:1_18:2_20:0)+NH4 | 1_TG(16:0_16:1_22:2)+NH4 | 1_TG(17:1_17:1_20:1)+NH4 | 1_TG(16:1_16:1_22:1)+NH4 | 1_TG(17:1_17:2_20:0)+NH4 | 1_TG(15:1_17:1_22:1)+NH4","104604374.1 | 61290920.1 | 58819606.9 | 57626844.1 | 27352126.24 | 26767247.9 | 26390749.1 | 23362632.93 | 3010900.011 | 1705912.45 | 827495.452 | 731506.96 | 687491.138","TG","[M+NH4]+","Yes","TG(18:0_18:1_18:2)","[M+NH4]+|[M+Na]+"
33,904.831860030325,15.0447208333333,NA,334851193.142857,339165929.333333,335994954.095238,335528182.095238,325117788.190476,330837401.904762,376989088,334448232.380952,333280519.238095,331731739.809524,324972187.047619,334540947.428571,NA,"1_TG(18:0_18:1_18:1)+NH4 | 1_TG(16:0_18:1_20:1)+NH4 | 1_TG(16:1_18:1_20:0)+NH4 | 1_TG(14:0_18:1_22:1)+NH4 | 1_TG(14:1_18:1_22:0)+NH4 | 1_TG(16:1_18:0_20:1)+NH4 | 1_TG(16:0_18:0_20:2)+NH4 | 1_TG(18:0_18:0_18:2)+NH4 | 1_TG(14:1_18:0_22:1)+NH4 | 1_TG(14:0_18:0_22:2)+NH4 | 1_TG(16:0_18:2_20:0)+NH4 | 1_TG(14:1_20:0_20:1)+NH4 | 1_TG(14:0_20:1_20:1)+NH4 | 1_TG(16:0_16:1_22:1)+NH4 | 1_TG(16:0_16:0_22:2)+NH4 | 1_TG(14:0_18:2_22:0)+NH4 | 1_TG(14:0_20:0_20:2)+NH4 | 1_TG(17:0_17:0_20:2)+NH4 | 1_TG(16:1_16:1_22:0)+NH4 | 1_TG(14:1_16:1_24:0)+NH4","83854177.1 | 61326241.1 | 55367940.47 | 54919311.69 | 54861937.523 | 33009210.27 | 32737921.2 | 31467598.1 | 29558726.833 | 29514737.404 | 5952042.3 | 4347103.823 | 3918685.48 | 3685517.48 | 3536423.024 | 2489593.38 | 1119368.78 | 663301.417 | 580827.17 | 574662.237","TG","[M+NH4]+","Yes","TG(18:0_18:1_18:1)","[M+NH4]+|[M+Na]+"
77,906.84700012207,15.3745833333333,NA,129751549.333333,131768355.095238,129669241.809524,131483635.166667,127997481.880952,128637368.904762,131380955.02381,128814727.142857,124895155.738095,118533698.285714,123301704.333333,123910384.02381,NA,"1_TG(18:0_18:0_18:1)+NH4 | 1_TG(16:0_18:0_20:1)+NH4 | 1_TG(16:1_18:0_20:0)+NH4 | 1_TG(14:1_18:0_22:0)+NH4 | 1_TG(14:0_18:0_22:1)+NH4 | 1_TG(12:0_18:0_24:1)+NH4 | 1_TG(16:0_18:1_20:0)+NH4 | 1_TG(14:0_18:1_22:0)+NH4 | 1_TG(12:0_18:1_24:0)+NH4 | 1_TG(17:0_18:1_19:0)+NH4 | 1_TG(15:0_18:1_21:0)+NH4 | 1_TG(14:0_20:0_20:1)+NH4 | 1_TG(16:0_16:1_22:0)+NH4 | 1_TG(14:0_16:0_24:1)+NH4 | 1_TG(16:0_16:0_22:1)+NH4 | 1_TG(14:1_16:0_24:0)+NH4 | 1_TG(12:0_20:0_22:1)+NH4 | 1_TG(14:1_20:0_20:0)+NH4 | 1_TG(12:0_20:1_22:0)+NH4 | 1_TG(17:0_17:0_20:1)+NH4 | 1_TG(15:0_19:0_20:1)+NH4 | 1_TG(14:0_16:1_24:0)+NH4 | 1_TG(16:1_17:0_21:0)+NH4 | 1_TG(16:1_19:0_19:0)+NH4 | 1_TG(15:0_17:0_22:1)+NH4 | 1_TG(15:0_15:0_24:1)+NH4 | 1_TG(14:1_19:0_21:0)+NH4","14283328 | 10624502.8 | 10344854.15 | 9369835.218 | 9358091.92 | 9293359.77 | 7268607 | 5255486.82 | 5158525.6 | 5128055.072 | 5125248.037 | 1390423.54 | 1389828.23 | 1288477.64 | 1286333.18 | 1267991.868 | 1186989.05 | 1132186.138 | 440279.75 | 337561.105 | 336868.98 | 229890.62 | 172592.079 | 168715.917 | 162322.898 | 119944.313 | 118828.529","TG","[M+NH4]+","Yes","TG(18:0_18:0_18:1)","[M+NH4]+|[M+Na]+"
106,926.816281636556,14.4702180555556,NA,76757385.8095238,74365699,74435000,70696159.7619048,72413990.3809524,74656557.952381,78896350.7142857,74599783.8571429,74248769.1428571,70800064.6666667,75935213.2380952,74942480,NA,"1_TG(18:0_18:1_20:4)+NH4 | 1_TG(16:0_20:1_20:4)+NH4 | 1_TG(16:1_20:0_20:4)+NH4 | 1_TG(16:0_18:1_22:4)+NH4 | 1_TG(16:1_18:0_22:4)+NH4 | 1_TG(18:0_18:2_20:3)+NH4 | 1_TG(16:0_18:0_22:5)+NH4 | 1_TG(18:1_18:1_20:3)+NH4 | 1_TG(16:0_20:2_20:3)+NH4 | 1_TG(18:1_18:2_20:2)+NH4 | 1_TG(18:0_18:3_20:2)+NH4 | 1_TG(18:1_18:3_20:1)+NH4 | 1_TG(16:1_18:1_22:3)+NH4 | 1_TG(16:0_18:2_22:3)+NH4 | 1_TG(16:1_20:1_20:3)+NH4 | 1_TG(16:0_18:3_22:2)+NH4 | 1_TG(18:2_18:3_20:0)+NH4 | 1_TG(18:2_18:2_20:1)+NH4 | 1_TG(16:1_18:2_22:2)+NH4 | 1_TG(16:1_20:2_20:2)+NH4","8906918.1 | 6647720.13 | 5819549.362 | 3621986.7 | 2886782.642 | 2784759.8 | 2622000.9 | 2552418.8 | 1899446.26 | 1848472.96 | 1795456.25 | 1706617.82 | 1678690.712 | 1128848.77 | 1075403.772 | 974432.053 | 328605.11 | 313483.53 | 292244.705 | 177797.502","TG","[M+NH4]+","Yes","TG(18:0_18:1_20:4)","[M+NH4]+|[M+Na]+"
142,932.863102981605,15.361125,NA,46592101.6904762,51140448,44987607.8333333,46872308.6666667,46703000,49882340,46525596.9523809,45977406.4523809,45433286.0833333,48383724,43503488.25,44570610.1785714,NA,"1_TG(18:0_18:1_20:1)+NH4 | 1_TG(16:0_18:1_22:1)+NH4 | 1_TG(18:1_18:1_20:0)+NH4 | 1_TG(16:1_18:1_22:0)+NH4 | 1_TG(14:0_18:1_24:1)+NH4 | 1_TG(14:1_18:1_24:0)+NH4 | 1_TG(18:0_18:2_20:0)+NH4 | 1_TG(15:1_18:1_23:0)+NH4 | 1_TG(17:1_18:1_21:0)+NH4 | 1_TG(14:0_20:1_22:1)+NH4 | 1_TG(16:0_18:2_22:0)+NH4 | 1_TG(16:0_20:1_20:1)+NH4 | 1_TG(16:1_18:0_22:1)+NH4 | 1_TG(16:1_20:0_20:1)+NH4 | 1_TG(16:0_18:0_22:2)+NH4 | 1_TG(14:1_20:0_22:1)+NH4 | 1_TG(16:0_20:0_20:2)+NH4 | 1_TG(14:1_20:1_22:0)+NH4 | 1_TG(12:0_20:1_24:1)+NH4 | 1_TG(15:1_20:1_21:0)+NH4 | 1_TG(17:1_19:0_20:1)+NH4 | 1_TG(14:1_18:0_24:1)+NH4 | 1_TG(18:0_18:0_20:2)+NH4 | 1_TG(16:0_16:1_24:1)+NH4 | 1_TG(17:0_17:1_22:1)+NH4 | 1_TG(15:1_19:0_22:1)+NH4 | 1_TG(12:0_22:1_22:1)+NH4 | 1_TG(14:0_20:0_22:2)+NH4 | 1_TG(14:0_18:2_24:0)+NH4 | 1_TG(17:0_18:2_21:0)+NH4 | 1_TG(12:0_18:2_26:0)+NH4 | 1_TG(18:2_19:0_19:0)+NH4 | 1_TG(14:0_20:2_22:0)+NH4 | 1_TG(12:0_22:0_22:2)+NH4 | 1_TG(17:1_17:1_22:0)+NH4 | 1_TG(16:1_16:1_24:0)+NH4 | 1_TG(15:1_17:0_24:1)+NH4 | 1_TG(12:0_20:2_24:0)+NH4 | 1_TG(14:1_16:1_26:0)+NH4 | 1_TG(16:1_17:1_23:0)+NH4 | 1_TG(15:1_17:1_24:0)+NH4 | 1_TG(17:0_19:0_20:2)+NH4 | 1_TG(17:0_17:0_22:2)+NH4 | 1_TG(15:1_15:1_26:0)+NH4","7933002.05 | 7362331.05 | 5562454.05 | 5185634.82 | 4393130.71 | 4280586.214 | 4256836.05 | 4221220.522 | 4219170.306 | 3754356.21 | 3580096.75 | 3565543.05 | 3518659.12 | 3481038.12 | 3320357.87 | 3065681.284 | 2968957.98 | 2959612.984 | 2180191.876 | 2063717.161 | 2061263.497 | 1931411.784 | 1846200.98 | 1776097.62 | 1717462.32 | 1716475.352 | 1712763.376 | 1485427.03 | 1293095.14 | 1185237.384 | 1184818.034 | 1180479.901 | 1065579.84 | 977084.896 | 967575.346 | 205547.05 | 200783.675 | 173614.236 | 160240.012 | 151665.737 | 134681.027 | 120788.505 | 86446.544 | 80288.159","TG","[M+NH4]+","Yes","TG(18:0_18:1_20:1)","[M+NH4]+"
175,928.831520080566,14.7233305555556,NA,30928043.8095238,30387640.0952381,30349239.3333333,30248038.6666667,28869126.6190476,30621963.5238095,30366948.3809524,30694832,31113049.9047619,30635257.5238095,31223364.2857143,30409755.5238095,NA,"1_TG(18:0_18:1_20:3)+NH4 | 1_TG(18:1_18:2_20:1)+NH4 | 1_TG(18:0_18:2_20:2)+NH4 | 1_TG(16:0_20:1_20:3)+NH4 | 1_TG(18:0_18:3_20:1)+NH4 | 1_TG(18:1_18:1_20:2)+NH4 | 1_TG(16:0_18:1_22:3)+NH4 | 1_TG(18:1_18:3_20:0)+NH4 | 1_TG(16:1_18:1_22:2)+NH4 | 1_TG(16:1_20:1_20:2)+NH4 | 1_TG(16:1_20:0_20:3)+NH4 | 1_TG(16:0_18:0_22:4)+NH4 | 1_TG(16:1_18:0_22:3)+NH4 | 1_TG(18:2_18:2_20:0)+NH4 | 1_TG(16:0_18:2_22:2)+NH4 | 1_TG(16:1_18:2_22:1)+NH4 | 1_TG(16:0_20:2_20:2)+NH4 | 1_TG(16:0_18:3_22:1)+NH4 | 1_TG(16:1_18:3_22:0)+NH4 | 1_TG(17:1_17:1_22:2)+NH4","5768791.64 | 5392373.64 | 3953707.44 | 3565602.94 | 3438608.94 | 3241213.44 | 3230543.34 | 3229916.24 | 2575856.93 | 2352387.22 | 2285407.72 | 2160865.45 | 2159040.82 | 2078814.94 | 1973988.45 | 1571155.68 | 1228139.74 | 688893.5 | 317475.333 | 173394.36","TG","[M+NH4]+","Yes","TG(18:0_18:1_20:3)","[M+NH4]+"
273,950.815765380859,13.9010152777778,NA,15788557.6666667,16225896.8571429,15383061.1904762,15941824.9047619,14764754.3809524,14782098.5238095,15907914.8571429,15939001.7619048,15562801.7142857,15710363.5714286,15459072.2857143,15380114.9047619,NA,"1_TG(18:0_18:2_22:5)+NH4 | 1_TG(18:1_18:1_22:5)+NH4 | 1_TG(18:1_18:2_22:4)+NH4 | 1_TG(16:0_20:2_22:5)+NH4 | 1_TG(18:0_18:1_22:6)+NH4 | 1_TG(18:2_20:1_20:4)+NH4 | 1_TG(18:1_20:2_20:4)+NH4 | 1_TG(16:1_20:1_22:5)+NH4 | 1_TG(18:0_20:3_20:4)+NH4 | 1_TG(18:2_20:2_20:3)+NH4 | 1_TG(18:1_20:3_20:3)+NH4 | 1_TG(18:1_20:1_20:5)+NH4 | 1_TG(18:0_18:3_22:4)+NH4 | 1_TG(16:0_20:4_22:3)+NH4 | 1_TG(18:2_18:2_22:3)+NH4 | 1_TG(18:1_18:3_22:3)+NH4 | 1_TG(18:0_20:2_20:5)+NH4 | 1_TG(16:0_20:3_22:4)+NH4 | 1_TG(16:0_20:1_22:6)+NH4 | 1_TG(16:1_20:2_22:4)+NH4 | 1_TG(18:3_20:1_20:3)+NH4 | 1_TG(18:3_20:2_20:2)+NH4 | 1_TG(16:1_20:3_22:3)+NH4","1175186.71 | 885154.51 | 802746.79 | 749261.98 | 645668.452 | 644998.42 | 643404.78 | 601391.357 | 588450.05 | 499261.12 | 424810.55 | 420594.8 | 414718.88 | 399819.223 | 389874.323 | 386109.213 | 381419.06 | 321867.33 | 221337.362 | 189775.697 | 150408.95 | 110803.77 | 106211.3","TG","[M+NH4]+","Yes","TG(18:0_18:2_22:5)","[M+NH4]+"
346,952.830546061198,14.4381472222222,NA,11396952.8095238,10983681.5119048,11115179.0714286,10688401.297619,10561579.452381,10367311.7916667,11748643.2857143,10216395.3571429,10438627.0714286,10314262.9642857,10728486.452381,10369827.0714286,NA,"1_TG(18:0_18:1_22:5)+NH4 | 1_TG(18:1_18:1_22:4)+NH4 | 1_TG(18:1_20:1_20:4)+NH4 | 1_TG(18:0_18:2_22:4)+NH4 | 1_TG(18:1_18:2_22:3)+NH4 | 1_TG(18:1_20:2_20:3)+NH4 | 1_TG(16:0_20:2_22:4)+NH4 | 1_TG(18:1_18:3_22:2)+NH4 | 1_TG(16:0_20:1_22:5)+NH4 | 1_TG(18:0_20:2_20:4)+NH4 | 1_TG(16:1_20:1_22:4)+NH4 | 1_TG(16:0_20:4_22:2)+NH4 | 1_TG(18:0_18:3_22:3)+NH4 | 1_TG(16:1_20:0_22:5)+NH4 | 1_TG(18:0_20:3_20:3)+NH4 | 1_TG(18:2_20:0_20:4)+NH4 | 1_TG(16:1_20:4_22:1)+NH4 | 1_TG(16:0_20:3_22:3)+NH4 | 1_TG(18:2_20:1_20:3)+NH4 | 1_TG(18:3_20:1_20:2)+NH4 | 1_TG(18:2_20:2_20:2)+NH4 | 1_TG(16:1_20:2_22:3)+NH4 | 1_TG(18:2_18:3_22:1)+NH4 | 1_TG(18:2_18:2_22:2)+NH4 | 1_TG(18:3_20:0_20:3)+NH4 | 1_TG(16:1_20:3_22:2)+NH4 | 1_TG(18:3_18:3_22:0)+NH4","1563814.18 | 1334698.88 | 1153769.99 | 996995.69 | 912666.82 | 873448.57 | 831402.82 | 820371.045 | 723816.49 | 719933.72 | 638282.721 | 543697.595 | 446004.56 | 437105.718 | 425784.13 | 385774.497 | 323167.427 | 322845.96 | 199043.75 | 156609.48 | 147405.93 | 120117.581 | 118556.156 | 110860.505 | 72627.087 | 70256.076 | 46291.665","TG","[M+NH4]+","Yes","TG(18:0_18:1_22:5)","[M+NH4]+"
428,954.846832275391,14.8192888888889,NA,8241768.21428571,8418988.54761905,8258427.23809524,8537484,8263371.02380952,8203177.02380952,8376419.52380953,8303041.83333333,8221813.38095238,8103704.04761905,8398118.28571429,8275571.52380952,NA,"1_TG(18:0_18:1_22:4)+NH4 | 1_TG(16:0_20:1_22:4)+NH4 | 1_TG(16:1_20:0_22:4)+NH4 | 1_TG(18:0_18:2_22:3)+NH4 | 1_TG(18:1_18:2_22:2)+NH4 | 1_TG(18:1_18:3_22:1)+NH4 | 1_TG(18:1_20:1_20:3)+NH4 | 1_TG(18:0_18:3_22:2)+NH4 | 1_TG(18:0_20:2_20:3)+NH4 | 1_TG(18:1_18:1_22:3)+NH4 | 1_TG(18:0_20:1_20:4)+NH4 | 1_TG(18:1_20:0_20:4)+NH4 | 1_TG(18:1_20:2_20:2)+NH4 | 1_TG(18:0_18:0_22:5)+NH4 | 1_TG(18:2_18:3_22:0)+NH4 | 1_TG(18:2_20:0_20:3)+NH4 | 1_TG(18:2_20:1_20:2)+NH4 | 1_TG(16:0_20:2_22:3)+NH4 | 1_TG(16:0_20:3_22:2)+NH4 | 1_TG(18:2_18:2_22:1)+NH4 | 1_TG(18:3_20:1_20:1)+NH4 | 1_TG(18:3_20:0_20:2)+NH4 | 1_TG(16:0_20:4_22:1)+NH4 | 1_TG(16:1_20:1_22:3)+NH4 | 1_TG(16:0_20:0_22:5)+NH4 | 1_TG(16:1_20:4_22:0)+NH4 | 1_TG(16:1_18:3_24:1)+NH4 | 1_TG(16:1_20:3_22:1)+NH4 | 1_TG(16:1_20:2_22:2)+NH4","1972923.56 | 974941.93 | 845981.277 | 836830.18 | 791855.32 | 756913.63 | 756879.52 | 728171.12 | 712026.7 | 695277.58 | 680273.474 | 656789.304 | 650182.2 | 624023.578 | 407549.26 | 294660.55 | 276065.46 | 232730.53 | 229834.93 | 228753.23 | 204173.22 | 188897.09 | 181971.394 | 172106.867 | 171287.978 | 165865.341 | 159635.442 | 153100.957 | 82279.187","TG","[M+NH4]+","Yes","TG(18:0_18:1_22:4)","[M+NH4]+"
12755,928.830980216683,15.0746266666667,NA,836936.25,1132018.5,948417.1875,713682.949404762,1072924.5,0,839649.75,793518.065476191,11167228,0,730773.214285714,992750.5,NA,"1_TG(18:0_18:0_20:4)+NH4 | 1_TG(16:0_20:0_20:4)+NH4 | 1_TG(18:0_18:1_20:3)+NH4 | 1_TG(18:0_18:2_20:2)+NH4 | 1_TG(16:0_18:0_22:4)+NH4 | 1_TG(18:0_18:3_20:1)+NH4 | 1_TG(16:1_18:0_22:3)+NH4 | 1_TG(18:1_18:2_20:1)+NH4 | 1_TG(16:0_20:1_20:3)+NH4 | 1_TG(16:0_18:1_22:3)+NH4 | 1_TG(18:1_18:3_20:0)+NH4 | 1_TG(18:1_18:1_20:2)+NH4 | 1_TG(16:1_20:0_20:3)+NH4 | 1_TG(16:1_18:1_22:2)+NH4 | 1_TG(16:0_18:2_22:2)+NH4 | 1_TG(18:2_18:2_20:0)+NH4 | 1_TG(16:0_20:2_20:2)+NH4 | 1_TG(16:1_20:1_20:2)+NH4","1131023.13 | 791171.73 | 510072.4 | 453124.77 | 440702.207 | 426364 | 411405.76 | 120169.68 | 110972.81 | 105854.533 | 99031.59 | 95204.8 | 89191.627 | 81097.718 | 77371.201 | 67227.35 | 65335.15 | 57751.697","TG","[M+NH4]+","Yes","TG(18:0_18:0_20:4)","[M+NH4]+"
22,900.80051167806,14.1192125,NA,419705287.619048,427028048.761905,415935686.095238,424003986.285714,431532874.666667,432163107.047619,425188632.380952,427321395.809524,423637249.523809,419858523.428571,425618586.666667,423985752.380952,NA,"1_TG(18:1_18:1_18:2)+NH4 | 1_TG(18:0_18:1_18:3)+NH4 | 1_TG(16:0_18:1_20:3)+NH4 | 1_TG(16:1_18:1_20:2)+NH4 | 1_TG(18:0_18:2_18:2)+NH4 | 1_TG(16:0_18:2_20:2)+NH4 | 1_TG(16:1_18:2_20:1)+NH4 | 1_TG(16:1_18:0_20:3)+NH4 | 1_TG(16:0_18:3_20:1)+NH4 | 1_TG(16:0_16:1_22:3)+NH4 | 1_TG(17:1_17:1_20:2)+NH4 | 1_TG(17:1_17:2_20:1)+NH4 | 1_TG(16:1_16:1_22:2)+NH4","76851895.6 | 51722214 | 46765214.6 | 44118145.9 | 43197185.6 | 38229624.6 | 35018081 | 10942025.9 | 3595948.1 | 3173790.87 | 1880638.96 | 879385.08 | 853278.55","TG","[M+NH4]+","Yes","TG(18:1_18:1_18:2)","[M+NH4]+|[M+Na]+"
23,898.784909566244,13.5912180555556,NA,418509121.52381,419711368.190476,410886384,408708024,403405699.047619,412071604.571429,423623911.619048,411523824.190476,409628129.142857,422652621.333333,411705106.666667,405140611.809524,NA,"1_TG(18:1_18:2_18:2)+NH4 | 1_TG(18:0_18:2_18:3)+NH4 | 1_TG(18:1_18:1_18:3)+NH4 | 1_TG(16:0_18:2_20:3)+NH4 | 1_TG(16:1_18:2_20:2)+NH4 | 1_TG(14:0_18:2_22:3)+NH4 | 1_TG(16:1_18:1_20:3)+NH4 | 1_TG(16:0_18:1_20:4)+NH4 | 1_TG(18:0_18:1_18:4)+NH4 | 1_TG(14:0_18:1_22:4)+NH4 | 1_TG(16:0_18:3_20:2)+NH4 | 1_TG(16:1_18:3_20:1)+NH4 | 1_TG(14:0_18:3_22:2)+NH4 | 1_TG(14:0_20:2_20:3)+NH4 | 1_TG(17:1_17:1_20:3)+NH4 | 1_TG(16:0_16:1_22:4)+NH4 | 1_TG(16:0_18:4_20:1)+NH4 | 1_TG(16:0_16:0_22:5)+NH4 | 1_TG(16:1_18:0_20:4)+NH4 | 1_TG(16:1_16:1_22:3)+NH4 | 1_TG(17:1_17:2_20:2)+NH4 | 1_TG(14:0_18:0_22:5)+NH4 | 1_TG(15:1_17:2_22:2)+NH4 | 1_TG(17:2_17:2_20:1)+NH4 | 1_TG(14:0_20:1_20:4)+NH4 | 1_TG(15:1_17:1_22:3)+NH4 | 1_TG(14:0_18:4_22:1)+NH4","53942176.8 | 35324972.22 | 31907049.8 | 31192312.2 | 29497194.7 | 28962546.945 | 27277105.1 | 26539212.07 | 25696492.491 | 25641114.23 | 8039094.8 | 7263544.72 | 6941307.87 | 2182004.45 | 1980644.39 | 1873949.88 | 1550272.091 | 1543723.69 | 1047617.39 | 949979.195 | 906665.5 | 726516.76 | 687135.693 | 680096.93 | 668561.34 | 657181.848 | 651166.581","TG","[M+NH4]+","Yes","TG(18:1_18:2_18:2)","[M+NH4]+|[M+Na]+"
42,896.7697168986,13.06275,NA,276848094.095238,277518175.619048,268763880.380952,267112790.857143,269591288.952381,266179096.380952,272059351.047619,267997310.476191,273148152.380952,260010861.333333,259700690.285714,257166114.285714,NA,"1_TG(18:1_18:2_18:3)+NH4 | 1_TG(16:1_18:2_20:3)+NH4 | 1_TG(18:0_18:2_18:4)+NH4 | 1_TG(16:0_18:2_20:4)+NH4 | 1_TG(14:0_18:2_22:4)+NH4 | 1_TG(14:1_18:2_22:3)+NH4 | 1_TG(18:2_18:2_18:2)+NH4 | 1_TG(16:1_18:3_20:2)+NH4 | 1_TG(16:0_18:3_20:3)+NH4 | 1_TG(14:0_18:3_22:3)+NH4 | 1_TG(14:1_18:3_22:2)+NH4 | 1_TG(18:0_18:3_18:3)+NH4 | 1_TG(16:1_18:1_20:4)+NH4 | 1_TG(18:1_18:1_18:4)+NH4 | 1_TG(14:1_18:1_22:4)+NH4 | 1_TG(14:0_18:1_22:5)+NH4 | 1_TG(14:1_20:2_20:3)+NH4 | 1_TG(17:1_17:2_20:3)+NH4 | 1_TG(16:1_16:1_22:4)+NH4 | 1_TG(16:0_16:1_22:5)+NH4 | 1_TG(14:0_20:3_20:3)+NH4 | 1_TG(16:0_18:4_20:2)+NH4 | 1_TG(14:1_18:4_22:1)+NH4 | 1_TG(14:0_18:4_22:2)+NH4 | 1_TG(14:0_20:2_20:4)+NH4 | 1_TG(17:1_17:1_20:4)+NH4 | 1_TG(15:1_17:1_22:4)+NH4 | 1_TG(17:2_17:2_20:2)+NH4 | 1_TG(15:1_17:2_22:3)+NH4 | 1_TG(14:1_18:0_22:5)+NH4","25243428.1 | 12048937.3 | 11711306.605 | 11666489.08 | 11610902.295 | 11588728.136 | 11574521.1 | 7791155.86 | 7790777.27 | 7549761.125 | 7541226.853 | 7537356.505 | 7085656.11 | 6909478.2 | 6810876.306 | 6794645.705 | 587929.146 | 586992.84 | 585427.42 | 584188.6 | 566512.175 | 494649.93 | 465375.315 | 463913.942 | 424673.945 | 406203.86 | 367671.443 | 359521.85 | 351687.513 | 339837.121","TG","[M+NH4]+","Yes","TG(18:1_18:2_18:3)","[M+NH4]+|[M+Na]+"
81,922.784851074219,13.3939722222222,NA,119901367.619048,120924702.857143,117258189.904762,115533492.380952,118768263.809524,120913454.47619,115785765.52381,121293949.142857,123451307.428571,118704886.285714,123341983.238095,117073395.809524,NA,"1_TG(18:1_18:2_20:4)+NH4 | 1_TG(16:0_18:2_22:5)+NH4 | 1_TG(16:0_20:3_20:4)+NH4 | 1_TG(18:0_18:3_20:4)+NH4 | 1_TG(16:1_20:2_20:4)+NH4 | 1_TG(14:0_20:4_22:3)+NH4 | 1_TG(18:0_18:2_20:5)+NH4 | 1_TG(16:1_18:1_22:5)+NH4 | 1_TG(16:0_20:2_20:5)+NH4 | 1_TG(16:0_18:1_22:6)+NH4 | 1_TG(18:2_18:2_20:3)+NH4 | 1_TG(16:1_18:2_22:4)+NH4 | 1_TG(18:2_18:3_20:2)+NH4 | 1_TG(18:2_18:4_20:1)+NH4 | 1_TG(18:1_18:1_20:5)+NH4 | 1_TG(14:0_20:2_22:5)+NH4 | 1_TG(16:0_18:3_22:4)+NH4 | 1_TG(16:0_18:4_22:3)+NH4 | 1_TG(18:1_18:3_20:3)+NH4 | 1_TG(16:1_20:1_20:5)+NH4 | 1_TG(14:0_20:5_22:2)+NH4 | 1_TG(18:1_18:4_20:2)+NH4 | 1_TG(14:0_20:3_22:4)+NH4 | 1_TG(16:1_20:3_20:3)+NH4 | 1_TG(18:0_18:4_20:3)+NH4 | 1_TG(16:1_18:3_22:3)+NH4 | 1_TG(16:1_18:0_22:6)+NH4 | 1_TG(18:3_18:3_20:1)+NH4 | 1_TG(16:1_18:4_22:2)+NH4 | 1_TG(14:0_20:1_22:6)+NH4","6821133.7 | 5780116.3 | 5307829.1 | 3740673.24 | 3716206.32 | 3615902.663 | 3611679.14 | 3175580.99 | 2844827.03 | 2620296.86 | 2585350.1 | 2533317.44 | 2472636.13 | 2361464.719 | 2354501.7 | 2111790.711 | 1790932.25 | 1607046.585 | 1459723.6 | 1457804.406 | 1370567.752 | 1143952.033 | 456614.631 | 456609.39 | 397499.543 | 331195.372 | 282221.59 | 238278.216 | 233090.964 | 169483.957","TG","[M+NH4]+","Yes","TG(18:1_18:2_20:4)","[M+NH4]+"
